doi,file_name,status,oa_status,best_host_type,source_url,resolved_url,bytes,http_status,error
10.1088/1742-6596/2240/1/012002,,failed,gold,publisher,https://doi.org/10.1088/1742-6596/2240/1/012002,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=56dff125-2183-43ae-bdfc-77d7d7dc86ff&ssb=94964225101&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1742-6596%2F2240%2F1%2F012002&ssi=7ee03a71-cnvj-40fd-9275-76e71885f8f0&ssk=botmanager_support@radware.com&ssm=72143116240145985130791276386422&ssn=e8eb04b191bde7c90cdb3fe33f0c5d0c1af2138f9079-8d78-4403-b78ebe&sso=0fdbe013-fcc87d2343894ea0819d341754cd692a00ebe4b0d73e52ce&ssp=65591176161778873962177886555823365&ssq=82074206356390407739163561494475183091388&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwMGRmOTUyZmMtMWU4My00MTU4LWEyNTUtYmExMTc2ZjI4MThiMS0xNzc4ODYzNTYxNDQ0MTU4MC0zZTZhMjBlYjI3Zjk0YThhMTMiLCJfX3V6bWYiOiI3ZjkwMDAxMzhmOTA3OS04ZDc4LTQ0MDMtYjAxMy1mY2M4N2QyMzQzODkxLTE3Nzg4NjM1NjE0NDQxNTgwLTAwMzM4MDcxZTk3M2E1ZGI1ZTMxMyIsInJkIjoiaW9wLm9yZyJ9,0,200.0,no PDF link found on OA page
10.1088/1742-6596/2240/1/012004,,failed,gold,publisher,https://doi.org/10.1088/1742-6596/2240/1/012004,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=6d5c37f4-95a0-4ed8-bd6b-e2275818fba9&ssb=94964225101&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1742-6596%2F2240%2F1%2F012004&ssi=b6e89bac-cnvj-4de5-b9a4-d6f0ac5e452d&ssk=botmanager_support@radware.com&ssm=72143116240145985130791276386422&ssn=e8eb04b199b67733b880dfd7e4cd5d0c1af2aa6845dc-c020-4c54-878ebe&sso=0fdbeb2b-3bab48d1c32a4ea0819dc53991508660287dc14bd73e52ce&ssp=65591176161778873962177886555823365&ssq=82074206356390407739163562494475183091388&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDBhYTY4NDVkYy1jMDIwLTRjNTQtOGIyYi0zYmFiNDhkMWMzMmExLTE3Nzg4NjM1NjI0MTkxNDA3LTAwMzkyYWIyOWRiMTEwODdlYzkxMyIsInJkIjoiaW9wLm9yZyIsInV6bXgiOiI3ZjkwMDA4YmI5OTY2Mi1hNDA5LTQ1YjItYWYxMi02YWIwNDk0ZDA1NDYxLTE3Nzg4NjM1NjI0MTkxNDA3LTZmNmUwYTFhYmE2ZjVlZGUxMyJ9,0,200.0,no PDF link found on OA page
10.1088/1742-6596/2240/1/012005,,failed,gold,publisher,https://doi.org/10.1088/1742-6596/2240/1/012005,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=2a7dad89-e254-48e2-83fb-87c0eea2cc60&ssb=41589222199&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1742-6596%2F2240%2F1%2F012005&ssi=ce67afd5-cnvj-485c-b82b-b5e938d52ba3&ssk=botmanager_support@radware.com&ssm=26091487952066341130760478382814&ssn=9ea6884eab4f4ba001e2a83d5cd1a00a5d90653c564f-3be5-4a81-9a513a&sso=2b300d45-0e9cfcececde30bd13551ff8fd67db427b6a4ca69ea8d7cf&ssp=92410731031778888735177881722579491&ssq=42579786356464267692263563294365432550631&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDA2NTNjNTY0Zi0zYmU1LTRhODEtOWQ0NS0wZTljZmNlY2VjZGUxLTE3Nzg4NjM1NjMzODAxNDUyLTAwM2M2Y2FlOWI5YTkzYTFjMmExMyIsInV6bXgiOiI3ZjkwMDAzNjZiYTk0Yi00Y2E4LTRjMDItYTIxNC1iNDJkNDZjYjg0NjExLTE3Nzg4NjM1NjMzODAxNDUyLWNmNjQ0ZTY5NWQ5YmFmZGExMyIsInJkIjoiaW9wLm9yZyJ9,0,200.0,no PDF link found on OA page
10.1088/1742-6596/2240/1/012046,,failed,gold,publisher,https://doi.org/10.1088/1742-6596/2240/1/012046,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=8187167e-6fc5-40ae-b893-838299f298cc&ssb=99725254096&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1742-6596%2F2240%2F1%2F012046&ssi=9ccb7bf6-cnvj-43fd-a697-1b188c991765&ssk=botmanager_support@radware.com&ssm=82996737362939855133638872043924&ssn=ada3e5242505a940b81e1a431080d787f011c0660879-b4bc-4694-88c8b4&sso=e7e40a32-ac112ae370f62c6afcd696deaac8fe3e49f5b4f0ac33e1ea&ssp=32596938151778816105177881745016272&ssq=16325516356577872016363563938451084758816&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJ1em14IjoiN2Y5MDAwNzE5NDUwMzAtYzZmNS00YzIwLWEyZTAtNjg5NjdiNzA4ZmQ2MS0xNzc4ODYzNTYzNjE5MTU4NC1lNDZmNmVmM2Q4MThkOGE4MTMiLCJfX3V6bWYiOiI3ZjkwMDBjMDY2MDg3OS1iNGJjLTQ2OTQtOGEzMi1hYzExMmFlMzcwZjYxLTE3Nzg4NjM1NjM2MTkxNTg0LTAwM2FmZjNjZjRlMzRjYTUwZTcxMyJ9,0,200.0,no PDF link found on OA page
10.1088/1742-6596/2436/1/012015,,failed,gold,publisher,https://doi.org/10.1088/1742-6596/2436/1/012015,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=664f8f6c-6bb3-4806-bded-1f11870cf8ae&ssb=16382214808&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1742-6596%2F2436%2F1%2F012015&ssi=52003df3-cnvj-43ee-aa21-4c14e4b3bd5e&ssk=botmanager_support@radware.com&ssm=14976054469660433134541646055135&ssn=68b026cde9fe6f6898a51129c3fb0942470f96a5ba55-2243-4a86-99dd06&sso=f7b00d02-5b012b12f3b309855f35f98316b6d98fd301555e6cfb5d4e&ssp=92483225361778895735177881036129186&ssq=78179246356633563341863565022767298451543&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDA5NmE1YmE1NS0yMjQzLTRhODYtOWQwMi01YjAxMmIxMmYzYjMxLTE3Nzg4NjM1NjUxNTkxMzkyLTAwM2I3YTI3NjViMTI3ZDZlN2MxMyIsInJkIjoiaW9wLm9yZyIsInV6bXgiOiI3ZjkwMDAzNDZhMDE0Ni0wNmUwLTQzZjUtYTJjMC03MmI1YmQyZWQ4Y2ExLTE3Nzg4NjM1NjUxNTkxMzkyLWE3OGEwYTdmMGFlM2NiY2ExMyJ9,0,200.0,no PDF link found on OA page
10.1088/1742-6596/2436/1/012016,,failed,gold,publisher,https://iopscience.iop.org/article/10.1088/1742-6596/2436/1/012016/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=6410ea58-b251-433c-9983-37ca16b76b05&ssb=16382214808&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1742-6596%2F2436%2F1%2F012016%2Fpdf&ssi=90b7e9c5-cnvj-4cbf-86fb-dd6144e82490&ssk=botmanager_support@radware.com&ssm=14976054469660433134541646055135&ssn=68b026cd12206ed7188e06e2037d0942470f8fc456b9-8bea-4554-a9dd06&sso=f7b0067b-54d29babdb9709855f35cc021aa1610b54a66c636cfb5d4e&ssp=92483225361778895735177881036129186&ssq=78179246356633563341863565022767298451543&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJ1em14IjoiN2Y5MDAwYmJiNWUxNGMtZWUyMi00NWNlLWFmYzMtOGMyNGMzZGM3N2U1MS0xNzc4ODYzNTY1NTI0MTIwOC01NWU0MTQxOTI3ZDYyODFiMTMiLCJfX3V6bWYiOiI3ZjkwMDA4ZmM0NTZiOS04YmVhLTQ1NTQtYTY3Yi01NGQyOWJhYmRiOTcxLTE3Nzg4NjM1NjU1MjQxMjA4LTAwMzdhNzI3N2UyODk1NjdmMDMxMyJ9,0,200.0,no PDF link found on OA page
10.1088/1742-6596/2710/1/012027,,failed,gold,publisher,https://doi.org/10.1088/1742-6596/2710/1/012027,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=d0985147-30a7-47d9-b8b3-406ed8de41b1&ssb=56539236558&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1742-6596%2F2710%2F1%2F012027&ssi=dfa878bc-cnvj-46ea-9de1-7eda4149f21b&ssk=botmanager_support@radware.com&ssm=19732534635728165139477928329168&ssn=452bf95caaed25688008a9b19e4c7e435ee87f01f52f-fcad-4e38-9dfb43&sso=c917de13-ea6f232be511c43cef4b0f45236c54207dad634c462b3f15&ssp=96505891681778823582177881399809730&ssq=34146426356867349605063566952522905570943&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDA3ZjAxZjUyZi1mY2FkLTRlMzgtOWUxMy1lYTZmMjMyYmU1MTExLTE3Nzg4NjM1NjY3MjUxNzExLTAwM2RmNDI5OTNkZDczZWU1ODQxMyIsInJkIjoiaW9wLm9yZyIsInV6bXgiOiI3ZjkwMDAyY2UyZmJhZC0zODQzLTQ3YTItYWZmOS00YThkNDQ1ZWYzM2QxLTE3Nzg4NjM1NjY3MjUxNzExLTEzMmJiNTViMmE3OGZjYzYxMyJ9,0,200.0,no PDF link found on OA page
10.1088/1742-6596/3068/1/012072,,failed,gold,publisher,https://doi.org/10.1088/1742-6596/3068/1/012072,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=02a99238-51fd-456e-96bd-e2dac20fead7&ssb=56539236558&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1742-6596%2F3068%2F1%2F012072&ssi=ecc839f4-cnvj-437e-a722-a545ffe0a6fb&ssk=botmanager_support@radware.com&ssm=19732534635728165139477928329168&ssn=452bf95c5c5aee8b0ac9f935ddaf7e435ee818290510-dc89-4a71-8dfb43&sso=c917dce3-2f896a3bdcd4c43cef4b3bf989e814770a09a831462b3f15&ssp=96505891681778823582177881399809730&ssq=34146426356867349605063567952522905570943&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImlvcC5vcmciLCJ1em14IjoiN2Y5MDAwZGNjODYzYzEtNGQ0NC00YjBmLTlkNmYtNWI2NDY2OWNkOTk1MS0xNzc4ODYzNTY3MzcwMTUwMy03MGE2ODcwNzE3OWQ4ZTNjMTMiLCJfX3V6bWYiOiI3ZjkwMDAxODI5MDUxMC1kYzg5LTRhNzEtOGNlMy0yZjg5NmEzYmRjZDQxLTE3Nzg4NjM1NjczNzAxNTAzLTAwMzE2MWY3Y2Y2NWEyN2I1YTUxMyJ9,0,200.0,no PDF link found on OA page
10.1088/1748-605X/ada841,,failed,hybrid,publisher,https://iopscience.iop.org/article/10.1088/1748-605X/ada841/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=d189d879-e508-43de-8f00-1f51248c561a&ssb=56539236558&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1748-605X%2Fada841%2Fpdf&ssi=dd7a1b24-cnvj-45c8-a367-71c466d73902&ssk=botmanager_support@radware.com&ssm=19732534635728165139477928329168&ssn=452bf95cff0cc8239b249fc8f5147e435ee8f35c274a-0973-4e54-9dfb43&sso=c917db7e-0169d2be88bec43cef4b9f0860942e5beb1b6871462b3f15&ssp=96505891681778823582177881399809730&ssq=34146426356867349605063567952522905570943&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwZDNjMzlmNGYtNDVjNC00ZDM1LTkxNGYtNjUwN2E5ZDZhNjk2MS0xNzc4ODYzNTY3NjA3MTI2OC01ZDlhNTNjYzUwYTkzZjAyMTMiLCJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjkwMDBmMzVjMjc0YS0wOTczLTRlNTQtOWI3ZS0wMTY5ZDJiZTg4YmUxLTE3Nzg4NjM1Njc2MDcxMjY4LTAwMzRkZGZkOWE3MzVlMDFkMmExMyJ9,0,200.0,no PDF link found on OA page
10.1088/2053-1583/adda02,,failed,hybrid,publisher,https://doi.org/10.1088/2053-1583/adda02,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=7fc277e4-d64e-4d92-88a7-f6bc243d5749&ssb=33668205183&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2053-1583%2Fadda02&ssi=c1e9411d-cnvj-4d26-ad1b-17235e3f99f5&ssk=botmanager_support@radware.com&ssm=76017809895032366137094597390612&ssn=11724a98c143c2554ba5e468af6bfbd1ff46b0dc8ba9-d39b-4d6e-bc4774&sso=1096c989-4e911c358e8cccd9ae18f5e4da85c033802e5182dc0f9af0&ssp=17740723221778892397177882084076008&ssq=70555816357089120234163568786635785972880&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDBiMGRjOGJhOS1kMzliLTRkNmUtYjk4OS00ZTkxMWMzNThlOGMxLTE3Nzg4NjM1Njg3NzMxNzM4LTAwMzI0MTI3YWYzZGMxNjU0ZTAxMyIsInJkIjoiaW9wLm9yZyIsInV6bXgiOiI3ZjkwMDBiZjFlZmMzNi1jZjA2LTQ0NjctOTFmMS1kNWJkOTQ3OTk2ZWIxLTE3Nzg4NjM1Njg3NzMxNzM4LTY2NzdmNzY1MGE5ZDUzOTIxMyJ9,0,200.0,no PDF link found on OA page
10.1088/2053-1591/ac9959,unpaywall_oa_0486.pdf,downloaded,gold,publisher,https://www.osti.gov/servlets/purl/2425477,https://www.osti.gov/servlets/purl/2425477,1805880,200.0,alt_location:repository:url_for_pdf
10.1088/2053-1591/acedee,,failed,gold,publisher,https://iopscience.iop.org/article/10.1088/2053-1591/acedee/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=8331fe55-f476-4801-a20e-25825f87ea64&ssb=80050291504&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2053-1591%2Facedee%2Fpdf&ssi=07240f5d-cnvj-4740-9d24-8e1b17b34965&ssk=botmanager_support@radware.com&ssm=26866415037646624134545264312329&ssn=f300062be2f91f2f1497411a2fc6989229c4035f052f-b750-4c80-839285&sso=e9ea89ce-01d5179cdac72768bf6601491de4fcc13d25da26e7d38236&ssp=20153408221778855665177886191316140&ssq=10857326357110509475763570467778007942423&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDAwMzVmMDUyZi1iNzUwLTRjODAtODljZS0wMWQ1MTc5Y2RhYzcxLTE3Nzg4NjM1NzAyMjExMjE0LTAwM2U0M2VhYjBlYzM0YmY2YzIxMyIsInV6bXgiOiI3ZjkwMDA5NDM2NDQ2My00NzQwLTQ1YjAtYTQwOC1iYjM5OWNjZThjNGYxLTE3Nzg4NjM1NzAyMjExMjE0LTcwM2I2MWI5MDZiMDVlOWIxMyIsInJkIjoiaW9wLm9yZyJ9,0,200.0,no PDF link found on OA page
10.1088/2053-1591/acf650,,failed,gold,publisher,https://iopscience.iop.org/article/10.1088/2053-1591/acf650/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=854cc694-2820-4a5e-9cd1-92bb44d051e2&ssb=80050291504&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2053-1591%2Facf650%2Fpdf&ssi=835beab3-cnvj-459c-8a81-d4a8eeac3033&ssk=botmanager_support@radware.com&ssm=26866415037646624134545264312329&ssn=f300062bba97c461f635afd6e8a8989229c4180907dc-b73f-49c0-839285&sso=e9ea8c56-6d75ee71813c2768bf666a7ebcf40e6f8d9098aee7d38236&ssp=20153408221778855665177886191316140&ssq=10857326357110509475763570467778007942423&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDAxODA5MDdkYy1iNzNmLTQ5YzAtOGM1Ni02ZDc1ZWU3MTgxM2MxLTE3Nzg4NjM1NzA0OTExMTg1LTAwMzJiNmJjYmUxMmFlY2U1ZjExMyIsInJkIjoiaW9wLm9yZyIsInV6bXgiOiI3ZjkwMDAyOWJiZGNmYi0zYzM1LTRmNDMtYjBiMS0yMjk3NjNlMDlkNWYxLTE3Nzg4NjM1NzA0OTExMTg1LThlOGI5ZjVhZmI3MTFmZTAxMyJ9,0,200.0,no PDF link found on OA page
10.1088/2058-6272/ad1fd9,,failed,hybrid,publisher,https://iopscience.iop.org/article/10.1088/2058-6272/ad1fd9/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=5d614bc9-d21c-4230-b8eb-643e7de99adf&ssb=80050291504&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2058-6272%2Fad1fd9%2Fpdf&ssi=7faf86e5-cnvj-4a69-a2dd-249e5d235a38&ssk=botmanager_support@radware.com&ssm=26866415037646624134545264312329&ssn=f300062b7881fcdaa8090ff5c1d9989229c4a5b8270d-c1d2-48c7-a39285&sso=e9ea84d0-1fa1c82cf54e2768bf66e47244a25b84580a4edae7d38236&ssp=20153408221778855665177886191316140&ssq=10857326357110509475763570467778007942423&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDBhNWI4MjcwZC1jMWQyLTQ4YzctYTRkMC0xZmExYzgyY2Y1NGUxLTE3Nzg4NjM1NzA1ODcxMjEzLTAwMzA5Y2QwYmM5ODA3MDViNjExMyIsInJkIjoiaW9wLm9yZyIsInV6bXgiOiI3ZjkwMDA3ZmRhZTczMy05MmQwLTQ1NzUtOGNkNy0yMGY5NmJjOTBjNGMxLTE3Nzg4NjM1NzA1ODcxMjEzLWIzMDg5ZWMxNWVkMDg3YzExMyJ9,0,200.0,no PDF link found on OA page
10.1088/2058-8585/ac88e1,,failed,hybrid,publisher,https://doi.org/10.1088/2058-8585/ac88e1,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=6d878685-9ad6-41bb-b56b-108d161750f7&ssb=63433255690&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2058-8585%2Fac88e1&ssi=abf7fba4-cnvj-4b1c-a841-f8c89093fac0&ssk=botmanager_support@radware.com&ssm=54045682497068831135230020105113&ssn=de84d7af89c3052edc7f53e5289317315b12106529d8-1c60-4a09-8d2e3f&sso=c0043469-df522dd5a3d67eed7ba23ce929742aeb0c3e629eeb5e0715&ssp=83825881631778863981177881511308277&ssq=50782336357345367637963571514960106021656&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDAxMDY1MjlkOC0xYzYwLTRhMDktODQ2OS1kZjUyMmRkNWEzZDYxLTE3Nzg4NjM1NzE2MTgxNDA4LTAwM2VlOWU0MmRiZGYyNjU4MTUxMyIsInJkIjoiaW9wLm9yZyIsInV6bXgiOiI3ZjkwMDA4MzNmNzNmMy1iYzQ0LTQyNjMtOTNmOS1lYzI1ZTkyYzY1NDQxLTE3Nzg4NjM1NzE2MTgxNDA4LWEzYjZiZWYzZWI3ZDExZjYxMyJ9,0,200.0,no PDF link found on OA page
10.1088/2515-7639/ad561e,unpaywall_oa_0491.pdf,downloaded,gold,publisher,https://ddd.uab.cat/pub/artpub/2024/rsux2uod2lyq/jouofphy_a2024_v7_p035006.pdf,https://ddd.uab.cat/pub/artpub/2024/rsux2uod2lyq/jouofphy_a2024_v7_p035006.pdf,4629364,200.0,alt_location:repository:url_for_pdf
10.1088/2631-7990/ac529c,unpaywall_oa_0492.pdf,downloaded,gold,publisher,https://cronfa.swan.ac.uk/Record/cronfa59327,https://cronfa.swan.ac.uk/Record/cronfa59327/Download/59327__23797__190e2e4e715640c58ae52e6ebd726f19.pdf,29527907,200.0,alt_location:repository:url
10.1088/2631-7990/acc6a7,,failed,gold,publisher,https://iopscience.iop.org/article/10.1088/2631-7990/acc6a7/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=5b95af85-3437-4332-83f5-0b1c358262d9&ssb=29617282919&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2631-7990%2Facc6a7%2Fpdf&ssi=6f92caec-cnvj-47cb-afd0-1581a7e30ef6&ssk=botmanager_support@radware.com&ssm=43098522403937690132091068043074&ssn=0fe37f3ab5d9253f1f20f664b7768f32099bf780768b-f57a-43fb-82e330&sso=8de56219-b9016ad202e5d39403ab2c26fe0c17717611c07af871f194&ssp=41265346401778818577177880049574005&ssq=31910356357471355983663573102650009419934&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDBmNzgwNzY4Yi1mNTdhLTQzZmItODIxOS1iOTAxNmFkMjAyZTUxLTE3Nzg4NjM1NzMzNjgxMjU0LTAwM2IzZjg2NzhmZjFiZWNjYWExMyIsInV6bXgiOiI3ZjkwMDA3NGRmZWRmNC03ZTY0LTQ0YWEtOTYzMy03NGEwZjJlZjUzNTcxLTE3Nzg4NjM1NzMzNjgxMjU0LThiZTNmYmVkODJmOWU4ODYxMyIsInJkIjoiaW9wLm9yZyJ9,0,200.0,no PDF link found on OA page
10.1088/2631-7990/acd88e,,failed,gold,publisher,https://iopscience.iop.org/article/10.1088/2631-7990/acd88e/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=1b07f6a0-f3f9-4df7-b5df-ae1105739f69&ssb=98826288062&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2631-7990%2Facd88e%2Fpdf&ssi=caf14ee7-cnvj-4731-89f0-6320c93570a9&ssk=botmanager_support@radware.com&ssm=31188016783587336131940827045797&ssn=eec2b4ec09189c41c864f0cb45dda4656f7f1d2a4234-0b63-4791-9d04c8&sso=6c4e960a-b2de8d6fe1b6ef3f69cae1d351d9d759392893806a548197&ssp=11183113071778831397177886412323250&ssq=59131906357518747771163574274999461762184&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwZWMzN2Y2ZDYtODA2Ni00ZTA4LTgwY2YtMDEwN2E3OWVmMjE1MS0xNzc4ODYzNTc0NTA4MTI4MC0zMWEwMDAzYTUwZTM1ZmRhMTMiLCJfX3V6bWYiOiI3ZjkwMDAxZDJhNDIzNC0wYjYzLTQ3OTEtOTYwYS1iMmRlOGQ2ZmUxYjYxLTE3Nzg4NjM1NzQ1MDgxMjgwLTAwM2ZjNTUwOTE2YWFhMzI2MjIxMyIsInJkIjoiaW9wLm9yZyJ9,0,200.0,no PDF link found on OA page
10.1088/2632-959X/ad1413,,failed,gold,publisher,https://iopscience.iop.org/article/10.1088/2632-959X/ad1413/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=ab0bf9d9-1687-451c-839e-88d88bd59bde&ssb=98826288062&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F2632-959X%2Fad1413%2Fpdf&ssi=199138b1-cnvj-45b5-b42c-2f1ce5f9e35e&ssk=botmanager_support@radware.com&ssm=31188016783587336131940827045797&ssn=eec2b4ec364dbe55d732826fa4e4a4656f7f2504bff8-dbbf-41d3-8d04c8&sso=6c4e9552-702a3519f748ef3f69ca56c523bfd91d5f6f2bf46a548197&ssp=11183113071778831397177886412323250&ssq=59131906357518747771163574274999461762184&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDAyNTA0YmZmOC1kYmJmLTQxZDMtODU1Mi03MDJhMzUxOWY3NDgxLTE3Nzg4NjM1NzQ1NjQxMTU2LTAwMzM1YjdhYjY0MDg2NzlkNDAxMyIsInJkIjoiaW9wLm9yZyIsInV6bXgiOiI3ZjkwMDBmY2RlNDdiYS1jZTM4LTQ0ZjUtOWY1My01MzM4MTJiODUzODUxLTE3Nzg4NjM1NzQ1NjQxMTU2LTU0YzViM2M2Zjk3Yjg5MTgxMyJ9,0,200.0,no PDF link found on OA page
10.1088/2633-4356/ad0aa5,unpaywall_oa_0496.pdf,downloaded,gold,publisher,https://eprints.gla.ac.uk/309272/1/309272.pdf,https://eprints.gla.ac.uk/309272/1/309272.pdf,1480895,200.0,alt_location:repository:url_for_pdf
10.1088/2634-4386/ac5b2d,unpaywall_oa_0497.pdf,downloaded,gold,publisher,https://zenodo.org/record/6460335,https://zenodo.org/records/6460335/files/2021%20LBE%20Effect%20of%20Cycling%20on%20Ultra-Thin%20HfZrO4%20Ferroelectric%20Synaptic%20Weights%20Revision2_Zenod.pdf,1517198,200.0,alt_location:repository:url_for_pdf
10.1093/jmicro/dfaf014,,failed,hybrid,publisher,https://academic.oup.com/jmicro/advance-article-pdf/doi/10.1093/jmicro/dfaf014/62203930/dfaf014.pdf,,0,,HTTPError('403 Client Error: Forbidden for url: https://academic.oup.com/jmicro/advance-article-pdf/doi/10.1093/jmicro/dfaf014/62203930/dfaf014.pdf')
10.1093/nsr/nwaf247,,failed,gold,publisher,https://academic.oup.com/nsr/advance-article-pdf/doi/10.1093/nsr/nwaf247/63509325/nwaf247.pdf,,0,,HTTPError('403 Client Error: Forbidden for url: https://academic.oup.com/nsr/advance-article-pdf/doi/10.1093/nsr/nwaf247/63509325/nwaf247.pdf')
